frame,time_seconds,left_channel,right_channel
8937,0.202653061,-0.114827521,-0.000012079
8938,0.202675737,-0.120802402,-0.000012629
8939,0.202698413,-0.126307189,-0.000013131
8940,0.202721088,-0.131320089,-0.000013581
8941,0.202743764,-0.135821477,-0.000013978
8942,0.202766440,-0.139793441,-0.000014321
8943,0.202789116,-0.143220440,-0.000014598
8944,0.202811791,-0.145993546,-0.000014818
8945,0.202834467,-0.148194954,-0.000014980
8946,0.202857143,-0.149815843,-0.000015083
8947,0.202879819,-0.150849715,-0.000015128
8948,0.202902494,-0.151292369,-0.000015113
8949,0.202925170,-0.151141912,-0.000015038
8950,0.202947846,-0.150398791,-0.000014905
8951,0.202970522,-0.149065852,-0.000014713
8952,0.202993197,-0.147148147,-0.000014464
8953,0.203015873,-0.144653186,-0.000014167
8954,0.203038549,-0.141683906,-0.000013814
8955,0.203061224,-0.138156593,-0.000013407
8956,0.203083900,-0.134085074,-0.000012947
8957,0.203106576,-0.129485533,-0.000012436
8958,0.203129252,-0.124375947,-0.000011877
8959,0.203151927,-0.118776470,-0.000011270
8960,0.203174603,-0.112709194,-0.000010619
8961,0.203197279,-0.106198087,-0.000009926
8962,0.203219955,-0.099268682,-0.000009194
8963,0.203242630,-0.091948390,-0.000008426
8964,0.203265306,-0.084266067,-0.000007625
8965,0.203287982,-0.076251946,-0.000006793
8966,0.203310658,-0.067937657,-0.000005935
8967,0.203333333,-0.059355993,-0.000005054
8968,0.203356009,-0.050540756,-0.000004152
8969,0.203378685,-0.041526720,-0.000003235
8970,0.203401361,-0.032349441,-0.000002304
8971,0.203424036,-0.023045093,-0.000001365
8972,0.203446712,-0.013650363,-0.000000420
8973,0.203469388,-0.004202332,0.000000526
8974,0.203492063,0.005261772,0.000001470
8975,0.203514739,0.014704605,0.000002409
8976,0.203537415,0.024088934,0.000003337
8977,0.203560091,0.033377733,0.000004253
8978,0.203582766,0.042534400,0.000005152
8979,0.203605442,0.051522784,0.000006030
8980,0.203628118,0.060307443,0.000006885
8981,0.203650794,0.068853728,0.000007712
8982,0.203673469,0.077127934,0.000008509
8983,0.203696145,0.085097387,0.000009272
8984,0.203718821,0.092730694,0.000009999
8985,0.203741497,0.099997751,0.000010686
8986,0.203764172,0.106869884,0.000011331
8987,0.203786848,0.113319993,0.000011931
8988,0.203809524,0.119322613,0.000012484
8989,0.203832200,0.124854095,0.000012988
8990,0.203854875,0.129892677,0.000013440
8991,0.203877551,0.134418339,0.000013840
8992,0.203900227,0.138413370,0.000014185
8993,0.203922902,0.141862065,0.000014483
8994,0.203945578,0.144846112,0.000014725
8995,0.203968254,0.147260636,0.000014908
8996,0.203990930,0.149096325,0.000015033
8997,0.204013605,0.150346041,0.000015099
8998,0.204036281,0.151004985,0.000015106
8999,0.204058957,0.151070729,0.000015053
9000,0.204081633,0.150543094,0.000014941
9001,0.204104308,0.149424344,0.000014770
9002,0.204126984,0.147719070,0.000014542
9003,0.204149660,0.145434067,0.000014247
9004,0.204172336,0.142485365,0.000013897
9005,0.204195011,0.138979882,0.000013492
9006,0.204217687,0.134931609,0.000013034
9007,0.204240363,0.130356476,0.000012526
9008,0.204263039,0.125272602,0.000011969
9009,0.204285714,0.119700067,0.000011365
9010,0.204308390,0.113660939,0.000010717
9011,0.204331066,0.107179046,0.000010027
9012,0.204353741,0.100279979,0.000009298
9013,0.204376417,0.092991039,0.000008533
9014,0.204399093,0.085340962,0.000007735
9015,0.204421769,0.077359982,0.000006907
9016,0.204444444,0.069079615,0.000006053
9017,0.204467120,0.060532525,0.000005175
9018,0.204489796,0.051752459,0.000004258
9019,0.204512472,0.042583328,0.000003325
9020,0.204535147,0.033247534,0.000002378
9021,0.204557823,0.023781754,0.000001422
9022,0.204580499,0.014223112,0.000000461
9023,0.204603175,0.004609112,-0.000000502
9024,0.204625850,-0.005022537,-0.000001463
9025,0.204648526,-0.014634035,-0.000002418
9026,0.204671202,-0.024187688,-0.000003364
9027,0.204693878,-0.033646002,-0.000004297
9028,0.204716553,-0.042971823,-0.000005194
9029,0.204739229,-0.051942162,-0.000006071
9030,0.204761905,-0.060712371,-0.000006924
9031,0.204784580,-0.069247805,-0.000007751
9032,0.204807256,-0.077514820,-0.000008547
9033,0.204829932,-0.085480742,-0.000009310
9034,0.204852608,-0.093114108,-0.000010037
9035,0.204875283,-0.100384846,-0.000010725
9036,0.204897959,-0.107264206,-0.000011371
9037,0.204920635,-0.113725014,-0.000011973
9038,0.204943311,-0.119741812,-0.000012528
9039,0.204965986,-0.125290841,-0.000013034
9040,0.204988662,-0.130350143,-0.000013489
9041,0.205011338,-0.134899795,-0.000013891
9042,0.205034014,-0.138921738,-0.000014239
9043,0.205056689,-0.142400175,-0.000014531
9044,0.205079365,-0.145321310,-0.000014756
9045,0.205102041,-0.147578284,-0.000014924
9046,0.205124717,-0.149255261,-0.000015033
9047,0.205147392,-0.150345519,-0.000015083
9048,0.205170068,-0.150844634,-0.000015074
9049,0.205192744,-0.150750577,-0.000015005
9050,0.205215420,-0.150063559,-0.000014877
9051,0.205238095,-0.148786187,-0.000014691
9052,0.205260771,-0.146923393,-0.000014447
9053,0.205283447,-0.144482449,-0.000014155
9054,0.205306122,-0.141566142,-0.000013808
9055,0.205328798,-0.138090581,-0.000013406
9056,0.205351474,-0.134069502,-0.000012951
9057,0.205374150,-0.129518852,-0.000012444
9058,0.205396825,-0.124456510,-0.000011889
9059,0.205419501,-0.118902490,-0.000011287
9060,0.205442177,-0.112878777,-0.000010640
9061,0.205464853,-0.106409192,-0.000009951
9062,0.205487528,-0.099519223,-0.000009223
9063,0.205510204,-0.092236102,-0.000008458
9064,0.205532880,-0.084588699,-0.000007660
9065,0.205555556,-0.076607086,-0.000006832
9066,0.205578231,-0.068322882,-0.000005976
9067,0.205600907,-0.059768800,-0.000005097
9068,0.205623583,-0.050978620,-0.000004198
9069,0.205646259,-0.041987054,-0.000003283
9070,0.205668934,-0.032829639,-0.000002354
9071,0.205691610,-0.023542542,-0.000001416
9072,0.205714286,-0.014162436,-0.000000473
9073,0.205736961,-0.004726410,0.000000473
9074,0.205759637,0.004728296,0.000001416
9075,0.205782313,0.014164318,0.000002354
9076,0.205804989,0.023544395,0.000003283
9077,0.205827664,0.032831457,0.000004198
9078,0.205850340,0.041988850,0.000005097
9079,0.205873016,0.050980378,0.000005976
9080,0.205895692,0.059770532,0.000006832
9081,0.205918367,0.068324573,0.000007660
9082,0.205941043,0.076608703,0.000008458
9083,0.205963719,0.084590226,0.000009223
9084,0.205986395,0.092237592,0.000009951
9085,0.206009070,0.099520594,0.000010640
9086,0.206031746,0.106410503,0.000011287
9087,0.206054422,0.112880021,0.000011889
9088,0.206077098,0.118903644,0.000012444
9089,0.206099773,0.124457553,0.000012951
9090,0.206122449,0.129519835,0.000013406
9091,0.206145125,0.134070396,0.000013808
9092,0.206167800,0.138091356,0.000014155
9093,0.206190476,0.141566798,0.000014447
9094,0.206213152,0.144483030,0.000014691
9095,0.206235828,0.146923840,0.000014877
9096,0.206258503,0.148786470,0.000015005
9097,0.206281179,0.150063694,0.000015074
9098,0.206303855,0.150750607,0.000015083
9099,0.206326531,0.150844574,0.000015033
9100,0.206349206,0.150345340,0.000014924
9101,0.206371882,0.149254948,0.000014756
9102,0.206394558,0.147577897,0.000014531
9103,0.206417234,0.145320803,0.000014239
9104,0.206439909,0.142399579,0.000013891
9105,0.206462585,0.138921037,0.000013489
9106,0.206485261,0.134898946,0.000013034
9107,0.206507937,0.130349249,0.000012528
9108,0.206530612,0.125289798,0.000011973
9109,0.206553288,0.119740702,0.000011371
9110,0.206575964,0.113723785,0.000010725
9111,0.206598639,0.107262865,0.000010037
9112,0.206621315,0.100383431,0.000009310
9113,0.206643991,0.093112610,0.000008547
9114,0.206666667,0.085479140,0.000007751
9115,0.206689342,0.077513166,0.000006924
9116,0.206712018,0.069246121,0.000006071
9117,0.206734694,0.060710646,0.000005194
9118,0.206757370,0.051940408,0.000004297
9119,0.206780045,0.042970013,0.000003364
9120,0.206802721,0.033644114,0.000002418
9121,0.206825397,0.024185786,0.000001463
9122,0.206848073,0.014632124,0.000000502
9123,0.206870748,0.005020618,-0.000000461
9124,0.206893424,-0.004611030,-0.000001422
9125,0.206916100,-0.014225026,-0.000002378
9126,0.206938776,-0.023783658,-0.000003325
9127,0.206961451,-0.033249423,-0.000004258
9128,0.206984127,-0.042585157,-0.000005175
9129,0.207006803,-0.051754236,-0.000006053
9130,0.207029478,-0.060534257,-0.000006907
9131,0.207052154,-0.069081277,-0.000007735
9132,0.207074830,-0.077361628,-0.000008533
9133,0.207097506,-0.085342564,-0.000009298
9134,0.207120181,-0.092992544,-0.000010027
9135,0.207142857,-0.100281425,-0.000010717
9136,0.207165533,-0.107180379,-0.000011365
9137,0.207188209,-0.113662176,-0.000011969
9138,0.207210884,-0.119701199,-0.000012526
9139,0.207233560,-0.125273615,-0.000013034
9140,0.207256236,-0.130357385,-0.000013492
9141,0.207278912,-0.134932443,-0.000013897
9142,0.207301587,-0.138980612,-0.000014247
9143,0.207324263,-0.142485961,-0.000014542
9144,0.207346939,-0.145434588,-0.000014770
9145,0.207369615,-0.147719473,-0.000014941
9146,0.207392290,-0.149424642,-0.000015053
9147,0.207414966,-0.150543287,-0.000015106
9148,0.207437642,-0.151070789,-0.000015099
9149,0.207460317,-0.151004970,-0.000015033
9150,0.207482993,-0.150345907,-0.000014908
9151,0.207505669,-0.149096072,-0.000014725
9152,0.207528345,-0.147260249,-0.000014483
9153,0.207551020,-0.144845530,-0.000014185
9154,0.207573696,-0.141861364,-0.000013840
9155,0.207596372,-0.138412580,-0.000013440
9156,0.207619048,-0.134417444,-0.000012988
9157,0.207641723,-0.129891664,-0.000012484
9158,0.207664399,-0.124853052,-0.000011931
9159,0.207687075,-0.119321473,-0.000011331
9160,0.207709751,-0.113318741,-0.000010686
9161,0.207732426,-0.106868580,-0.000009999
9162,0.207755102,-0.099996388,-0.000009272
9163,0.207777778,-0.092729218,-0.000008509
9164,0.207800454,-0.085095868,-0.000007712
9165,0.207823129,-0.077126309,-0.000006885
9166,0.207845805,-0.068852045,-0.000006030
9167,0.207868481,-0.060305730,-0.000005152
9168,0.207891156,-0.051521029,-0.000004253
9169,0.207913832,-0.042532597,-0.000003337
9170,0.207936508,-0.033375911,-0.000002409
9171,0.207959184,-0.024087081,-0.000001470
9172,0.207981859,-0.014702720,-0.000000526
9173,0.208004535,-0.005259883,0.000000420
9174,0.208027211,0.004204222,0.000001365
9175,0.208049887,0.013652251,0.000002304
9176,0.208072562,0.023046959,0.000003235
9177,0.208095238,0.032351270,0.000004152
9178,0.208117914,0.041528527,0.000005054
9179,0.208140590,0.050542526,0.000005935
9180,0.208163265,0.059357721,0.000006793
9181,0.208185941,0.067939363,0.000007625
9182,0.208208617,0.076253571,0.000008426
9183,0.208231293,0.084267609,0.000009194
9184,0.208253968,0.091949880,0.000009926
9185,0.208276644,0.099270076,0.000010619
9186,0.208299320,0.106199384,0.000011270
9187,0.208321995,0.112710454,0.000011877
9188,0.208344671,0.118777625,0.000012436
9189,0.208367347,0.124376997,0.000012947
9190,0.208390023,0.129486546,0.000013407
9191,0.208412698,0.134085998,0.000013814
9192,0.208435374,0.138157368,0.000014167
9193,0.208458050,0.141684577,0.000014464
9194,0.208480726,0.144653797,0.000014713
9195,0.208503401,0.147148624,0.000014905
9196,0.208526077,0.149066135,0.000015038
9197,0.208548753,0.150398940,0.000015113
9198,0.208571429,0.151141942,0.000015128
9199,0.208594104,0.151292279,0.000015083
9200,0.208616780,0.150849551,0.000014980
9201,0.208639456,0.149815544,0.000014818
9202,0.208662132,0.148194566,0.000014598
9203,0.208684807,0.145993054,0.000014321
9204,0.208707483,0.143219873,0.000013978
9205,0.208730159,0.139792755,0.000013581
9206,0.208752834,0.135820627,0.000013131
9207,0.208775510,0.131319240,0.000012629
9208,0.208798186,0.126306176,0.000012079
9209,0.208820862,0.120801322,0.000011482
9210,0.208843537,0.114826307,0.000010839
9211,0.208866213,0.108404711,0.000010155
9212,0.208888889,0.101561815,0.000009432
9213,0.208911565,0.094324522,0.000008671
9214,0.208934240,0.086721368,0.000103238
9215,0.208956916,0.078782260,0.000199647
9216,0.208979592,0.070538498,0.000006202
9217,0.209002268,0.062022470,0.000005326
9218,0.209024943,0.053267680,0.000004431
9219,0.209047619,0.044308543,0.000003499
9220,0.209070295,0.034989573,0.000002553
9221,0.209092971,0.025533674,0.000001598
9222,0.209115646,0.015977811,0.000000636
9223,0.209138322,0.006359356,-0.000000328
9224,0.209160998,-0.003284106,-0.000001291
9225,0.209183673,-0.012914873,-0.000002249
9226,0.209206349,-0.022495314,-0.000003198
9227,0.209229025,-0.031988002,-0.000004135
9228,0.209251701,-0.041355763,-0.000005056
9229,0.209274376,-0.050562050,-0.000005938
9230,0.209297052,-0.059384428,-0.000006797
9231,0.209319728,-0.067978963,-0.000007630
9232,0.209342404,-0.076311946,-0.000008434
9233,0.209365079,-0.084350534,-0.000009205
9234,0.209387755,-0.092063129,-0.000009941
9235,0.209410431,-0.099419482,-0.000010638
9236,0.209433107,-0.106390648,-0.000011294
9237,0.209455782,-0.112949245,-0.000011906
9238,0.209478458,-0.119069450,-0.000012471
9239,0.209501134,-0.124727264,-0.000012989
9240,0.209523810,-0.129900455,-0.000013455
9241,0.209546485,-0.134568676,-0.000013870
9242,0.209569161,-0.138713494,-0.000014230
9243,0.209591837,-0.142318726,-0.000014536
9244,0.209614512,-0.145370126,-0.000014775
9245,0.209637188,-0.147760391,-0.000014956
9246,0.209659864,-0.149573207,-0.000015079
9247,0.209682540,-0.150801361,-0.000015142
9248,0.209705215,-0.151439920,-0.000015147
9249,0.209727891,-0.151486278,-0.000015093
9250,0.209750567,-0.150940120,-0.000014979
9251,0.209773243,-0.149803504,-0.000014807
9252,0.209795918,-0.148080796,-0.000014576
9253,0.209818594,-0.145778596,-0.000014289
9254,0.209841270,-0.142905980,-0.000013955
9255,0.209863946,-0.139567301,-0.000013567
9256,0.209886621,-0.135680348,-0.000013125
9257,0.209909297,-0.131260350,-0.000012631
9258,0.209931973,-0.126324788,-0.000012088
9259,0.209954649,-0.120892905,-0.000011498
9260,0.209977324,-0.114986151,-0.000010862
9261,0.210000000,-0.108627766,-0.000010183
9262,0.210022676,-0.101842731,-0.000009465
9263,0.210045351,-0.094657667,-0.000008709
9264,0.210068027,-0.087100893,-0.000007919
9265,0.210090703,-0.079202056,-0.000007099
9266,0.210113379,-0.070992216,-0.000006250
9267,0.210136054,-0.062503666,-0.000005377
9268,0.210158730,-0.053769726,-0.000004482
9269,0.210181406,-0.044824705,-0.000003570
9270,0.210204082,-0.035703767,-0.000002644
9271,0.210226757,-0.026442746,-0.000001708
9272,0.210249433,-0.017078007,-0.000000765
9273,0.210272109,-0.007646353,0.000000181
9274,0.210294785,0.001815187,0.000001127
9275,0.210317460,0.011269442,0.000002068
9276,0.210340136,0.020679303,0.000003000
9277,0.210362812,0.030007798,0.000003921
9278,0.210385488,0.039218333,0.000004827
9279,0.210408163,0.048274703,0.000005713
9280,0.210430839,0.057141382,0.000006578
9281,0.210453515,0.065783568,0.000007416
9282,0.210476190,0.074167334,0.000008225
9283,0.210498866,0.082259767,0.000009002
9284,0.210521542,0.090029106,0.000009743
9285,0.210544218,0.097444877,0.000010447
9286,0.210566893,0.104478016,0.000011109
9287,0.210589569,0.111100890,0.000011728
9288,0.210612245,0.117287539,0.000012300
9289,0.210634921,0.123013720,0.000012824
9290,0.210657596,0.128256977,0.000013298
9291,0.210680272,0.132996678,0.000013720
9292,0.210702948,0.137214363,0.000014088
9293,0.210725624,0.140893444,0.000014400
9294,0.210748299,0.144019604,0.000014666
9295,0.210770975,0.146675885,0.000014874
9296,0.210793651,0.148758829,0.000015025
9297,0.210816327,0.150260389,0.000015116
9298,0.210839002,0.151174888,0.000015148
9299,0.210861678,0.151498854,0.000015122
9300,0.210884354,0.151231170,0.000015036
9301,0.210907029,0.150373012,0.000014891
9302,0.210929705,0.148927957,0.000014689
9303,0.210952381,0.146901816,0.000014429
9304,0.210975057,0.144302681,0.000014103
9305,0.210997732,0.141047657,0.000013723
9306,0.211020408,0.137244940,0.000013290
9307,0.211043084,0.132909536,0.000012805
9308,0.211065760,0.128058419,0.000012270
9309,0.211088435,0.122710727,0.000011688
9310,0.211111111,0.116887450,0.000011060
9311,0.211133787,0.110611498,0.000010390
9312,0.211156463,0.103907481,0.000009679
9313,0.211179138,0.096801735,0.000008931
9314,0.211201814,0.089322165,0.000008149
9315,0.211224490,0.081498124,0.000007335
9316,0.211247166,0.073360331,0.000006494
9317,0.211269841,0.064940684,0.000005627
9318,0.211292517,0.056272224,0.000004739
9319,0.211315193,0.047388919,0.000003813
9320,0.211337868,0.038134899,0.000002873
9321,0.211360544,0.028732656,0.000001922
9322,0.211383220,0.019218886,0.000000963
9323,0.211405896,0.009630654,0.000000001
9324,0.211428571,0.000005340,-0.000000962
9325,0.211451247,-0.009619550,-0.000001920
9326,0.211473923,-0.019206502,-0.000002871
9327,0.211496599,-0.028718164,-0.000003811
9328,0.211519274,-0.038117431,-0.000004736
9329,0.211541950,-0.047367696,-0.000005624
9330,0.211564626,-0.056246463,-0.000006490
9331,0.211587302,-0.064909682,-0.000007332
9332,0.211609977,-0.073323451,-0.000008145
9333,0.211632653,-0.081454732,-0.000008926
9334,0.211655329,-0.089271620,-0.000009673
9335,0.211678005,-0.096743532,-0.000010383
9336,0.211700680,-0.103841178,-0.000011053
9337,0.211723356,-0.110536717,-0.000011679
9338,0.211746032,-0.116803877,-0.000012261
9339,0.211768707,-0.122618139,-0.000012794
9340,0.211791383,-0.127956703,-0.000013278
9341,0.211814059,-0.132798642,-0.000013711
9342,0.211836735,-0.137124941,-0.000014090
9343,0.211859410,-0.140918598,-0.000014415
9344,0.211882086,-0.144164801,-0.000014674
9345,0.211904762,-0.146755412,-0.000014876
9346,0.211927438,-0.148773432,-0.000015020
9347,0.211950113,-0.150210828,-0.000015105
9348,0.211972789,-0.151061848,-0.000015131
9349,0.211995465,-0.151323080,-0.000015098
9350,0.212018141,-0.150993362,-0.000015006
9351,0.212040816,-0.150073886,-0.000014855
9352,0.212063492,-0.148568198,-0.000014647
9353,0.212086168,-0.146482021,-0.000014381
9354,0.212108844,-0.143823534,-0.000014068
9355,0.212131519,-0.140696302,-0.000013700
9356,0.212154195,-0.137017205,-0.000013279
9357,0.212176871,-0.132800639,-0.000012805
9358,0.212199546,-0.128063291,-0.000012281
9359,0.212222222,-0.122823603,-0.000011709
9360,0.212244898,-0.117102221,-0.000011091
9361,0.212267574,-0.110921636,-0.000010430
9362,0.212290249,-0.104306117,-0.000009727
9363,0.212312925,-0.097281568,-0.000008987
9364,0.212335601,-0.089875638,-0.000008211
9365,0.212358277,-0.082117394,-0.000007403
9366,0.212380952,-0.074037276,-0.000006566
9367,0.212403628,-0.065667041,-0.000005703
9368,0.212426304,-0.057039540,-0.000004818
9369,0.212448980,-0.048188630,-0.000003915
9370,0.212471655,-0.039149076,-0.000002995
9371,0.212494331,-0.029956361,-0.000002065
9372,0.212517007,-0.020646594,-0.000001126
9373,0.212539683,-0.011256291,-0.000000182
9374,0.212562358,-0.001822360,0.000000762
9375,0.212585034,0.007618187,0.000001703
9376,0.212607710,0.017028274,0.000002637
9377,0.212630385,0.026370969,0.000003561
9378,0.212653061,0.035609584,0.000004470
9379,0.212675737,0.044707857,0.000005362
9380,0.212698413,0.053630058,0.000006233
9381,0.212721088,0.062341165,0.000007080
9382,0.212743764,0.070806973,0.000007899
9383,0.212766440,0.078994252,0.000008686
9384,0.212789116,0.086870819,0.000009440
9385,0.212811791,0.094405800,0.000010156
9386,0.212834467,0.101569623,0.000010832
9387,0.212857143,0.108334132,0.000011466
9388,0.212879819,0.114672787,0.000012055
9389,0.212902494,0.120560691,0.000012596
9390,0.212925170,0.125974759,0.000013088
9391,0.212947846,0.130893722,0.000013528
9392,0.212970522,0.135298222,0.000013916
9393,0.212993197,0.139171064,0.000014248
9394,0.213015873,0.142497048,0.000014534
9395,0.213038549,0.145358458,0.000014764
9396,0.213061224,0.147650957,0.000014935
9397,0.213083900,0.149365723,0.000015048
9398,0.213106576,0.150496110,0.000015102
9399,0.213129252,0.151037827,0.000015097
9400,0.213151927,0.150988907,0.000015033
9401,0.213174603,0.150349602,0.000014911
9402,0.213197279,0.149122611,0.000014730
9403,0.213219955,0.147312894,0.000014491
9404,0.213242630,0.144927651,0.000014187
9405,0.213265306,0.141883209,0.000013827
9406,0.213287982,0.138286844,0.000013414
9407,0.213310658,0.134152815,0.000012948
9408,0.213333333,0.129497290,0.000012433
9409,0.213356009,0.124338627,0.000011869
9410,0.213378685,0.118697099,0.000011258
9411,0.213401361,0.112594940,0.000010605
9412,0.213424036,0.106056087,0.000009910
9413,0.213446712,0.099106237,0.000009176
9414,0.213469388,0.091772780,0.000008408
9415,0.213492063,0.084084459,0.000007606
9416,0.213514739,0.076071545,0.000006776
9417,0.213537415,0.067765497,0.000005919
9418,0.213560091,0.059198957,0.000005040
9419,0.213582766,0.050405577,0.000004123
9420,0.213605442,0.041229174,0.000003189
9421,0.213628118,0.031892013,0.000002243
9422,0.213650794,0.022430612,0.000001288
9423,0.213673469,0.012881923,0.000000328
9424,0.213696145,0.003283249,-0.000000633
9425,0.213718821,-0.006327920,-0.000001591
9426,0.213741497,-0.015914021,-0.000002543
9427,0.213764172,-0.025437618,-0.000003486
9428,0.213786848,-0.034861475,-0.000004414
9429,0.213809524,-0.044148736,-0.000005307
9430,0.213832200,-0.053076696,-0.000006179
9431,0.213854875,-0.061801005,-0.000007028
9432,0.213877551,-0.070287362,-0.000007849
9433,0.213900227,-0.078502402,-0.000008640
9434,0.213922902,-0.086413786,-0.000009398
9435,0.213945578,-0.093990378,-0.000010119
9436,0.213968254,-0.101202436,-0.000010801
9437,0.213990930,-0.108021535,-0.000011441
9438,0.214013605,-0.114420824,-0.000012036
9439,0.214036281,-0.120375164,-0.000012585
9440,0.214058957,-0.125861108,-0.000013084
9441,0.214081633,-0.130856991,-0.000013533
9442,0.214104308,-0.135343224,-0.000013929
9443,0.214126984,-0.139302000,-0.000014270
9444,0.214149660,-0.142717823,-0.000014547
9445,0.214172336,-0.145481795,-0.000014766
9446,0.214195011,-0.147676185,-0.000014928
9447,0.214217687,-0.149292171,-0.000015031
9448,0.214240363,-0.150323272,-0.000015075
9449,0.214263039,-0.150765300,-0.000015060
9450,0.214285714,-0.150616392,-0.000014986
9451,0.214308390,-0.149876937,-0.000014854
9452,0.214331066,-0.148549810,-0.000014663
9453,0.214353741,-0.146639973,-0.000014414
9454,0.214376417,-0.144154921,-0.000014118
9455,0.214399093,-0.141197532,-0.000013767
9456,0.214421769,-0.137684047,-0.000013362
9457,0.214444444,-0.133628234,-0.000012903
9458,0.214467120,-0.129046172,-0.000012394
9459,0.214489796,-0.123955756,-0.000011837
9460,0.214512472,-0.118377045,-0.000011232
9461,0.214535147,-0.112332061,-0.000010583
9462,0.214557823,-0.105844624,-0.000009893
9463,0.214580499,-0.098940201,-0.000009164
9464,0.214603175,-0.091646016,-0.000008398
9465,0.214625850,-0.083990879,-0.000007600
9466,0.214648526,-0.076004840,-0.000006771
9467,0.214671202,-0.067719430,-0.000005916
9468,0.214693878,-0.059167285,-0.000005038
9469,0.214716553,-0.050382096,-0.000004140
9470,0.214739229,-0.041398477,-0.000003225
9471,0.214761905,-0.032251853,-0.000002298
9472,0.214784580,-0.022978272,-0.000001361
9473,0.214807256,-0.013614271,-0.000000420
9474,0.214829932,-0.004196799,0.000000524
9475,0.214852608,0.005237050,0.000001465
9476,0.214875283,0.014650063,0.000002400
9477,0.214897959,0.024005136,0.000003326
9478,0.214920635,0.033265367,0.000004239
9479,0.214943311,0.042394269,0.000005135
9480,0.214965986,0.051355824,0.000006011
9481,0.214988662,0.060114667,0.000006863
9482,0.215011338,0.068636283,0.000007688
9483,0.215034014,0.076887041,0.000008483
9484,0.215056689,0.084834360,0.000009244
9485,0.215079365,0.092446953,0.000009968
9486,0.215102041,0.099694759,0.000010654
9487,0.215124717,0.106549181,0.000011297
9488,0.215147392,0.112983182,0.000011896
9489,0.215170068,0.118971355,0.000012448
9490,0.215192744,0.124490060,0.000012950
9491,0.215215420,0.129517600,0.000013402
9492,0.215238095,0.134033978,0.000013801
9493,0.215260771,0.138021454,0.000014145
9494,0.215283447,0.141464382,0.000014433
9495,0.215306122,0.144349068,0.000014674
9496,0.215328798,0.146759480,0.000014858
9497,0.215351474,0.148593068,0.000014983
9498,0.215374150,0.149842665,0.000015049
9499,0.215396825,0.150503471,0.000015056
9500,0.215419501,0.150573000,0.000015004
9501,0.215442177,0.150051057,0.000014893
9502,0.215464853,0.148939833,0.000014723
9503,0.215487528,0.147243857,0.000014496
9504,0.215510204,0.144969895,0.000014202
9505,0.215532880,0.142033845,0.000013853
9506,0.215555556,0.138542652,0.000013450
9507,0.215578231,0.134510130,0.000012994
9508,0.215600907,0.129952207,0.000012487
9509,0.215623583,0.124886833,0.000011932
9510,0.215646259,0.119334124,0.000011331
9511,0.215668934,0.113315925,0.000010685
9512,0.215691610,0.106856056,0.000009997
9513,0.215714286,0.099980012,0.000009271
9514,0.215736961,0.092714928,0.000008508
9515,0.215759637,0.085089527,0.000007713
9516,0.215782313,0.077133887,0.000006887
9517,0.215804989,0.068879440,0.000006035
9518,0.215827664,0.060358781,0.000005160
9519,0.215850340,0.051605534,0.000004265
9520,0.215873016,0.042654224,0.000003335
9521,0.215895692,0.033349458,0.000002391
9522,0.215918367,0.023914220,0.000001439
9523,0.215941043,0.014385535,0.000000480
9524,0.215963719,0.004800795,-0.000000480
9525,0.215986395,-0.004802397,-0.000001438
9526,0.216009070,-0.014386347,-0.000002391
9527,0.216031746,-0.023913458,-0.000003334
9528,0.216054422,-0.033346348,-0.000004264
9529,0.216077098,-0.042647954,-0.000005159
9530,0.216099773,-0.051595401,-0.000006034
9531,0.216122449,-0.060344119,-0.000006885
9532,0.216145125,-0.068859562,-0.000007710
9533,0.216167800,-0.077108204,-0.000008505
9534,0.216190476,-0.085057430,-0.000009267
9535,0.216213152,-0.092675865,-0.000009992
9536,0.216235828,-0.099933513,-0.000010679
9537,0.216258503,-0.106801711,-0.000011324
9538,0.216281179,-0.113253377,-0.000011925
9539,0.216303855,-0.119263060,-0.000012479
9540,0.216326531,-0.124807075,-0.000012985
9541,0.216349206,-0.129863590,-0.000013440
9542,0.216371882,-0.134412661,-0.000013842
9543,0.216394558,-0.138436288,-0.000014190
9544,0.216417234,-0.141918689,-0.000014483
9545,0.216439909,-0.144846126,-0.000014710
9546,0.216462585,-0.147111744,-0.000014878
9547,0.216485261,-0.148799688,-0.000014989
9548,0.216507937,-0.149903283,-0.000015040
9549,0.216530612,-0.150418088,-0.000015033
9550,0.216553288,-0.150342032,-0.000014966
9551,0.216575964,-0.149675310,-0.000014841
9552,0.216598639,-0.148420498,-0.000014657
9553,0.216621315,-0.146582484,-0.000014415
9554,0.216643991,-0.144168451,-0.000014117
9555,0.216666667,-0.141187936,-0.000013773
9556,0.216689342,-0.137745813,-0.000013375
9557,0.216712018,-0.133760393,-0.000012923
9558,0.216734694,-0.129247457,-0.000012421
9559,0.216757370,-0.124224819,-0.000011870
9560,0.216780045,-0.118712343,-0.000011272
9561,0.216802721,-0.112731889,-0.000010630
9562,0.216825397,-0.106307119,-0.000009945
9563,0.216848073,-0.099463388,-0.000009222
9564,0.216870748,-0.092227750,-0.000008462
9565,0.216893424,-0.084628880,-0.000007669
9566,0.216916100,-0.076696724,-0.000006846
9567,0.216938776,-0.068462662,-0.000005995
9568,0.216961451,-0.059959218,-0.000005122
9569,0.216984127,-0.051219966,-0.000004228
9570,0.217006803,-0.042279396,-0.000003317
