frame,time_seconds,left_channel,right_channel
10877,0.246643991,-0.000518322,-0.000518322
10878,0.246666667,0.008903503,0.008903503
10879,0.246689342,0.018280029,0.018280029
10880,0.246712018,0.027603149,0.027603149
10881,0.246734694,0.036804199,0.036804199
10882,0.246757370,0.045867920,0.045867920
10883,0.246780045,0.054748535,0.054748535
10884,0.246802721,0.063415527,0.063415527
10885,0.246825397,0.071838379,0.071838379
10886,0.246848073,0.079956055,0.079956055
10887,0.246870748,0.087768555,0.087768555
10888,0.246893424,0.095214844,0.095214844
10889,0.246916100,0.102355957,0.102355957
10890,0.246938776,0.109008789,0.109008789
10891,0.246961451,0.115295410,0.115295410
10892,0.246984127,0.121093750,0.121093750
10893,0.247006803,0.126342773,0.126342773
10894,0.247029478,0.131225586,0.131225586
10895,0.247052154,0.135498047,0.135498047
10896,0.247074830,0.139282227,0.139282227
10897,0.247097506,0.142578125,0.142578125
10898,0.247120181,0.145263672,0.145263672
10899,0.247142857,0.147460938,0.147460938
10900,0.247165533,0.149047852,0.149047852
10901,0.247188209,0.150146484,0.150146484
10902,0.247210884,0.150634766,0.150634766
10903,0.247233560,0.150390625,0.150390625
10904,0.247256236,0.149658203,0.149658203
10905,0.247278912,0.148315430,0.148315430
10906,0.247301587,0.146484375,0.146484375
10907,0.247324263,0.144042969,0.144042969
10908,0.247346939,0.140869141,0.140869141
10909,0.247369615,0.137207031,0.137207031
10910,0.247392290,0.132934570,0.132934570
10911,0.247414966,0.128295898,0.128295898
10912,0.247437642,0.123046875,0.123046875
10913,0.247460317,0.117309570,0.117309570
10914,0.247482993,0.111145020,0.111145020
10915,0.247505669,0.104553223,0.104553223
10916,0.247528345,0.097534180,0.097534180
10917,0.247551020,0.090148926,0.090148926
10918,0.247573696,0.082397461,0.082397461
10919,0.247596372,0.074340820,0.074340820
10920,0.247619048,0.065979004,0.065979004
10921,0.247641723,0.057403564,0.057403564
10922,0.247664399,0.048583984,0.048583984
10923,0.247687075,0.039489746,0.039489746
10924,0.247709751,0.030136108,0.030136108
10925,0.247732426,0.020660400,0.020660400
10926,0.247755102,0.011116028,0.011116028
10927,0.247777778,0.001520157,0.001520157
10928,0.247800454,-0.008079529,-0.008079529
10929,0.247823129,-0.017639160,-0.017639160
10930,0.247845805,-0.027145386,-0.027145386
10931,0.247868481,-0.036529541,-0.036529541
10932,0.247891156,-0.045776367,-0.045776367
10933,0.247913832,-0.054779053,-0.054779053
10934,0.247936508,-0.063415527,-0.063415527
10935,0.247959184,-0.071838379,-0.071838379
10936,0.247981859,-0.080017090,-0.080017090
10937,0.248004535,-0.087890625,-0.087890625
10938,0.248027211,-0.095397949,-0.095397949
10939,0.248049887,-0.102539062,-0.102539062
10940,0.248072562,-0.109252930,-0.109252930
10941,0.248095238,-0.115600586,-0.115600586
10942,0.248117914,-0.121459961,-0.121459961
10943,0.248140590,-0.126831055,-0.126831055
10944,0.248163265,-0.131713867,-0.131713867
10945,0.248185941,-0.136108398,-0.136108398
10946,0.248208617,-0.140014648,-0.140014648
10947,0.248231293,-0.143310547,-0.143310547
10948,0.248253968,-0.145996094,-0.145996094
10949,0.248276644,-0.148071289,-0.148071289
10950,0.248299320,-0.149658203,-0.149658203
10951,0.248321995,-0.150512695,-0.150512695
10952,0.248344671,-0.150878906,-0.150878906
10953,0.248367347,-0.150634766,-0.150634766
10954,0.248390023,-0.149780273,-0.149780273
10955,0.248412698,-0.148437500,-0.148437500
10956,0.248435374,-0.146362305,-0.146362305
10957,0.248458050,-0.143798828,-0.143798828
10958,0.248480726,-0.140747070,-0.140747070
10959,0.248503401,-0.137084961,-0.137084961
10960,0.248526077,-0.132934570,-0.132934570
10961,0.248548753,-0.128295898,-0.128295898
10962,0.248571429,-0.123168945,-0.123168945
10963,0.248594104,-0.117553711,-0.117553711
10964,0.248616780,-0.111450195,-0.111450195
10965,0.248639456,-0.104858398,-0.104858398
10966,0.248662132,-0.097900391,-0.097900391
10967,0.248684807,-0.090576172,-0.090576172
10968,0.248707483,-0.082885742,-0.082885742
10969,0.248730159,-0.074829102,-0.074829102
10970,0.248752834,-0.066528320,-0.066528320
10971,0.248775510,-0.057952881,-0.057952881
10972,0.248798186,-0.049133301,-0.049133301
10973,0.248820862,-0.040130615,-0.040130615
10974,0.248843537,-0.030975342,-0.030975342
10975,0.248866213,-0.021682739,-0.021682739
10976,0.248888889,-0.012313843,-0.012313843
10977,0.248911565,-0.002893448,-0.002893448
10978,0.248934240,0.006538391,0.006538391
10979,0.248956916,0.015945435,0.015945435
10980,0.248979592,0.025283813,0.025283813
10981,0.249002268,0.034515381,0.034515381
10982,0.249024943,0.043640137,0.043640137
10983,0.249047619,0.052581787,0.052581787
10984,0.249070295,0.061309814,0.061309814
10985,0.249092971,0.069824219,0.069824219
10986,0.249115646,0.078002930,0.078002930
10987,0.249138322,0.085937500,0.085937500
10988,0.249160998,0.093505859,0.093505859
10989,0.249183673,0.100708008,0.100708008
10990,0.249206349,0.107543945,0.107543945
10991,0.249229025,0.113952637,0.113952637
10992,0.249251701,0.119873047,0.119873047
10993,0.249274376,0.125366211,0.125366211
10994,0.249297052,0.130371094,0.130371094
10995,0.249319728,0.134765625,0.134765625
10996,0.249342404,0.138793945,0.138793945
10997,0.249365079,0.142211914,0.142211914
10998,0.249387755,0.145019531,0.145019531
10999,0.249410431,0.147460938,0.147460938
11000,0.249433107,0.149169922,0.149169922
11001,0.249455782,0.150390625,0.150390625
11002,0.249478458,0.151000977,0.151000977
11003,0.249501134,0.151123047,0.151123047
11004,0.249523810,0.150512695,0.150512695
11005,0.249546485,0.149414062,0.149414062
11006,0.249569161,0.147705078,0.147705078
11007,0.249591837,0.145385742,0.145385742
11008,0.249614512,0.142456055,0.142456055
11009,0.249637188,0.138916016,0.138916016
11010,0.249659864,0.134887695,0.134887695
11011,0.249682540,0.130249023,0.130249023
11012,0.249705215,0.125122070,0.125122070
11013,0.249727891,0.119628906,0.119628906
11014,0.249750567,0.113586426,0.113586426
11015,0.249773243,0.107116699,0.107116699
11016,0.249795918,0.100219727,0.100219727
11017,0.249818594,0.092956543,0.092956543
11018,0.249841270,0.085327148,0.085327148
11019,0.249863946,0.077331543,0.077331543
11020,0.249886621,0.069030762,0.069030762
11021,0.249909297,0.060546875,0.060546875
11022,0.249931973,0.051757812,0.051757812
11023,0.249954649,0.042724609,0.042724609
11024,0.249977324,0.033386230,0.033386230
11025,0.250000000,0.023941040,0.023941040
11026,0.250022676,0.014404297,0.014404297
11027,0.250045351,0.004802704,0.004802704
11028,0.250068027,-0.004817963,-0.004817963
11029,0.250090703,-0.014419556,-0.014419556
11030,0.250113379,-0.023956299,-0.023956299
11031,0.250136054,-0.033416748,-0.033416748
11032,0.250158730,-0.042724609,-0.042724609
11033,0.250181406,-0.051788330,-0.051788330
11034,0.250204082,-0.060577393,-0.060577393
11035,0.250226757,-0.069091797,-0.069091797
11036,0.250249433,-0.077392578,-0.077392578
11037,0.250272109,-0.085327148,-0.085327148
11038,0.250294785,-0.093017578,-0.093017578
11039,0.250317460,-0.100280762,-0.100280762
11040,0.250340136,-0.107177734,-0.107177734
11041,0.250362812,-0.113708496,-0.113708496
11042,0.250385488,-0.119750977,-0.119750977
11043,0.250408163,-0.125244141,-0.125244141
11044,0.250430839,-0.130371094,-0.130371094
11045,0.250453515,-0.135009766,-0.135009766
11046,0.250476190,-0.139038086,-0.139038086
11047,0.250498866,-0.142578125,-0.142578125
11048,0.250521542,-0.145507812,-0.145507812
11049,0.250544218,-0.147827148,-0.147827148
11050,0.250566893,-0.149536133,-0.149536133
11051,0.250589569,-0.150634766,-0.150634766
11052,0.250612245,-0.151245117,-0.151245117
11053,0.250634921,-0.151245117,-0.151245117
11054,0.250657596,-0.150634766,-0.150634766
11055,0.250680272,-0.149414062,-0.149414062
11056,0.250702948,-0.147583008,-0.147583008
11057,0.250725624,-0.145263672,-0.145263672
11058,0.250748299,-0.142333984,-0.142333984
11059,0.250770975,-0.138916016,-0.138916016
11060,0.250793651,-0.135009766,-0.135009766
11061,0.250816327,-0.130493164,-0.130493164
11062,0.250839002,-0.125488281,-0.125488281
11063,0.250861678,-0.120056152,-0.120056152
11064,0.250884354,-0.114135742,-0.114135742
11065,0.250907029,-0.107727051,-0.107727051
11066,0.250929705,-0.100891113,-0.100891113
11067,0.250952381,-0.093688965,-0.093688965
11068,0.250975057,-0.086059570,-0.086059570
11069,0.250997732,-0.078186035,-0.078186035
11070,0.251020408,-0.069946289,-0.069946289
11071,0.251043084,-0.061431885,-0.061431885
11072,0.251065760,-0.052673340,-0.052673340
11073,0.251088435,-0.043731689,-0.043731689
11074,0.251111111,-0.034576416,-0.034576416
11075,0.251133787,-0.025329590,-0.025329590
11076,0.251156463,-0.015960693,-0.015960693
11077,0.251179138,-0.006538391,-0.006538391
11078,0.251201814,0.002914429,0.002914429
11079,0.251224490,0.012359619,0.012359619
11080,0.251247166,0.021743774,0.021743774
11081,0.251269841,0.031051636,0.031051636
11082,0.251292517,0.040252686,0.040252686
11083,0.251315193,0.049255371,0.049255371
11084,0.251337868,0.058105469,0.058105469
11085,0.251360544,0.066711426,0.066711426
11086,0.251383220,0.075073242,0.075073242
11087,0.251405896,0.083068848,0.083068848
11088,0.251428571,0.090820312,0.090820312
11089,0.251451247,0.098205566,0.098205566
11090,0.251473923,0.105163574,0.105163574
11091,0.251496599,0.111755371,0.111755371
11092,0.251519274,0.117858887,0.117858887
11093,0.251541950,0.123535156,0.123535156
11094,0.251564626,0.128662109,0.128662109
11095,0.251587302,0.133422852,0.133422852
11096,0.251609977,0.137573242,0.137573242
11097,0.251632653,0.141113281,0.141113281
11098,0.251655329,0.144287109,0.144287109
11099,0.251678005,0.146850586,0.146850586
11100,0.251700680,0.148803711,0.148803711
11101,0.251723356,0.150268555,0.150268555
11102,0.251746032,0.151123047,0.151123047
11103,0.251768707,0.151367188,0.151367188
11104,0.251791383,0.151000977,0.151000977
11105,0.251814059,0.150024414,0.150024414
11106,0.251836735,0.148559570,0.148559570
11107,0.251859410,0.146484375,0.146484375
11108,0.251882086,0.143676758,0.143676758
11109,0.251904762,0.140380859,0.140380859
11110,0.251927438,0.136474609,0.136474609
11111,0.251950113,0.132080078,0.132080078
11112,0.251972789,0.127197266,0.127197266
11113,0.251995465,0.121826172,0.121826172
11114,0.252018141,0.115966797,0.115966797
11115,0.252040816,0.109619141,0.109619141
11116,0.252063492,0.102844238,0.102844238
11117,0.252086168,0.095703125,0.095703125
11118,0.252108844,0.088134766,0.088134766
11119,0.252131519,0.080261230,0.080261230
11120,0.252154195,0.072082520,0.072082520
11121,0.252176871,0.063598633,0.063598633
11122,0.252199546,0.054931641,0.054931641
11123,0.252222222,0.045928955,0.045928955
11124,0.252244898,0.036651611,0.036651611
11125,0.252267574,0.027221680,0.027221680
11126,0.252290249,0.017684937,0.017684937
11127,0.252312925,0.008094788,0.008094788
11128,0.252335601,-0.001538277,-0.001538277
11129,0.252358277,-0.011161804,-0.011161804
11130,0.252380952,-0.020736694,-0.020736694
11131,0.252403628,-0.030242920,-0.030242920
11132,0.252426304,-0.039611816,-0.039611816
11133,0.252448980,-0.048767090,-0.048767090
11134,0.252471655,-0.057617188,-0.057617188
11135,0.252494331,-0.066223145,-0.066223145
11136,0.252517007,-0.074584961,-0.074584961
11137,0.252539683,-0.082702637,-0.082702637
11138,0.252562358,-0.090454102,-0.090454102
11139,0.252585034,-0.097900391,-0.097900391
11140,0.252607710,-0.104919434,-0.104919434
11141,0.252630385,-0.111572266,-0.111572266
11142,0.252653061,-0.117736816,-0.117736816
11143,0.252675737,-0.123474121,-0.123474121
11144,0.252698413,-0.128662109,-0.128662109
11145,0.252721088,-0.133422852,-0.133422852
11146,0.252743764,-0.137695312,-0.137695312
11147,0.252766440,-0.141357422,-0.141357422
11148,0.252789116,-0.144531250,-0.144531250
11149,0.252811791,-0.146972656,-0.146972656
11150,0.252834467,-0.148925781,-0.148925781
11151,0.252857143,-0.150268555,-0.150268555
11152,0.252879819,-0.151000977,-0.151000977
11153,0.252902494,-0.151123047,-0.151123047
11154,0.252925170,-0.150634766,-0.150634766
11155,0.252947846,-0.149658203,-0.149658203
11156,0.252970522,-0.147949219,-0.147949219
11157,0.252993197,-0.145751953,-0.145751953
11158,0.253015873,-0.143066406,-0.143066406
11159,0.253038549,-0.139770508,-0.139770508
11160,0.253061224,-0.135986328,-0.135986328
11161,0.253083900,-0.131713867,-0.131713867
11162,0.253106576,-0.126831055,-0.126831055
11163,0.253129252,-0.121520996,-0.121520996
11164,0.253151927,-0.115661621,-0.115661621
11165,0.253174603,-0.109375000,-0.109375000
11166,0.253197279,-0.102661133,-0.102661133
11167,0.253219955,-0.095520020,-0.095520020
11168,0.253242630,-0.088073730,-0.088073730
11169,0.253265306,-0.080200195,-0.080200195
11170,0.253287982,-0.072021484,-0.072021484
11171,0.253310658,-0.063598633,-0.063598633
11172,0.253333333,-0.054931641,-0.054931641
11173,0.253356009,-0.046020508,-0.046020508
11174,0.253378685,-0.036926270,-0.036926270
11175,0.253401361,-0.027679443,-0.027679443
11176,0.253424036,-0.018341064,-0.018341064
11177,0.253446712,-0.008918762,-0.008918762
11178,0.253469388,0.000528812,0.000528812
11179,0.253492063,0.009979248,0.009979248
11180,0.253514739,0.019378662,0.019378662
11181,0.253537415,0.028717041,0.028717041
11182,0.253560091,0.037933350,0.037933350
11183,0.253582766,0.046997070,0.046997070
11184,0.253605442,0.055877686,0.055877686
11185,0.253628118,0.064514160,0.064514160
11186,0.253650794,0.072937012,0.072937012
11187,0.253673469,0.081054688,0.081054688
11188,0.253696145,0.088867188,0.088867188
11189,0.253718821,0.096313477,0.096313477
11190,0.253741497,0.103393555,0.103393555
11191,0.253764172,0.110046387,0.110046387
11192,0.253786848,0.116271973,0.116271973
11193,0.253809524,0.122009277,0.122009277
11194,0.253832200,0.127319336,0.127319336
11195,0.253854875,0.132080078,0.132080078
11196,0.253877551,0.136352539,0.136352539
11197,0.253900227,0.140014648,0.140014648
11198,0.253922902,0.143188477,0.143188477
11199,0.253945578,0.145996094,0.145996094
11200,0.253968254,0.148071289,0.148071289
11201,0.253990930,0.149658203,0.149658203
11202,0.254013605,0.150512695,0.150512695
11203,0.254036281,0.150878906,0.150878906
11204,0.254058957,0.150634766,0.150634766
11205,0.254081633,0.149902344,0.149902344
11206,0.254104308,0.148437500,0.148437500
11207,0.254126984,0.146484375,0.146484375
11208,0.254149660,0.143798828,0.143798828
11209,0.254172336,0.140625000,0.140625000
11210,0.254195011,0.136840820,0.136840820
11211,0.254217687,0.132568359,0.132568359
11212,0.254240363,0.127685547,0.127685547
11213,0.254263039,0.122436523,0.122436523
11214,0.254285714,0.116638184,0.116638184
11215,0.254308390,0.110351562,0.110351562
11216,0.254331066,0.103637695,0.103637695
11217,0.254353741,0.096557617,0.096557617
11218,0.254376417,0.089111328,0.089111328
11219,0.254399093,0.081298828,0.081298828
11220,0.254421769,0.073181152,0.073181152
11221,0.254444444,0.064758301,0.064758301
11222,0.254467120,0.056121826,0.056121826
11223,0.254489796,0.047149658,0.047149658
11224,0.254512472,0.037902832,0.037902832
11225,0.254535147,0.028503418,0.028503418
11226,0.254557823,0.018981934,0.018981934
11227,0.254580499,0.009407043,0.009407043
11228,0.254603175,-0.000206113,-0.000206113
11229,0.254625850,-0.009819031,-0.009819031
11230,0.254648526,-0.019393921,-0.019393921
11231,0.254671202,-0.028900146,-0.028900146
11232,0.254693878,-0.038269043,-0.038269043
11233,0.254716553,-0.047424316,-0.047424316
11234,0.254739229,-0.056304932,-0.056304932
11235,0.254761905,-0.064941406,-0.064941406
11236,0.254784580,-0.073303223,-0.073303223
11237,0.254807256,-0.081420898,-0.081420898
11238,0.254829932,-0.089233398,-0.089233398
11239,0.254852608,-0.096679688,-0.096679688
11240,0.254875283,-0.103759766,-0.103759766
11241,0.254897959,-0.110412598,-0.110412598
11242,0.254920635,-0.116638184,-0.116638184
11243,0.254943311,-0.122436523,-0.122436523
11244,0.254965986,-0.127685547,-0.127685547
11245,0.254988662,-0.132568359,-0.132568359
11246,0.255011338,-0.136840820,-0.136840820
11247,0.255034014,-0.140502930,-0.140502930
11248,0.255056689,-0.143798828,-0.143798828
11249,0.255079365,-0.146362305,-0.146362305
11250,0.255102041,-0.148315430,-0.148315430
11251,0.255124717,-0.149658203,-0.149658203
11252,0.255147392,-0.150512695,-0.150512695
11253,0.255170068,-0.150634766,-0.150634766
11254,0.255192744,-0.150268555,-0.150268555
11255,0.255215420,-0.149291992,-0.149291992
11256,0.255238095,-0.147705078,-0.147705078
11257,0.255260771,-0.145629883,-0.145629883
11258,0.255283447,-0.142944336,-0.142944336
11259,0.255306122,-0.139770508,-0.139770508
11260,0.255328798,-0.135986328,-0.135986328
11261,0.255351474,-0.131713867,-0.131713867
11262,0.255374150,-0.126831055,-0.126831055
11263,0.255396825,-0.121582031,-0.121582031
11264,0.255419501,-0.115844727,-0.115844727
11265,0.255442177,-0.109558105,-0.109558105
11266,0.255464853,-0.102905273,-0.102905273
11267,0.255487528,-0.095825195,-0.095825195
11268,0.255510204,-0.088378906,-0.088378906
11269,0.255532880,-0.080566406,-0.080566406
11270,0.255555556,-0.072387695,-0.072387695
11271,0.255578231,-0.064025879,-0.064025879
11272,0.255600907,-0.055328369,-0.055328369
11273,0.255623583,-0.046447754,-0.046447754
11274,0.255646259,-0.037384033,-0.037384033
11275,0.255668934,-0.028167725,-0.028167725
11276,0.255691610,-0.018844604,-0.018844604
11277,0.255714286,-0.009437561,-0.009437561
11278,0.255736961,0.000000417,0.000000417
11279,0.255759637,0.009437561,0.009437561
11280,0.255782313,0.018844604,0.018844604
11281,0.255804989,0.028167725,0.028167725
11282,0.255827664,0.037384033,0.037384033
11283,0.255850340,0.046447754,0.046447754
11284,0.255873016,0.055328369,0.055328369
11285,0.255895692,0.064025879,0.064025879
11286,0.255918367,0.072387695,0.072387695
11287,0.255941043,0.080566406,0.080566406
11288,0.255963719,0.088378906,0.088378906
11289,0.255986395,0.095825195,0.095825195
11290,0.256009070,0.102905273,0.102905273
11291,0.256031746,0.109558105,0.109558105
11292,0.256054422,0.115844727,0.115844727
11293,0.256077098,0.121582031,0.121582031
11294,0.256099773,0.126831055,0.126831055
11295,0.256122449,0.131713867,0.131713867
11296,0.256145125,0.135986328,0.135986328
11297,0.256167800,0.139770508,0.139770508
11298,0.256190476,0.142944336,0.142944336
11299,0.256213152,0.145629883,0.145629883
11300,0.256235828,0.147705078,0.147705078
11301,0.256258503,0.149291992,0.149291992
11302,0.256281179,0.150268555,0.150268555
11303,0.256303855,0.150634766,0.150634766
11304,0.256326531,0.150512695,0.150512695
11305,0.256349206,0.149658203,0.149658203
11306,0.256371882,0.148315430,0.148315430
11307,0.256394558,0.146362305,0.146362305
11308,0.256417234,0.143798828,0.143798828
11309,0.256439909,0.140502930,0.140502930
11310,0.256462585,0.136840820,0.136840820
11311,0.256485261,0.132568359,0.132568359
11312,0.256507937,0.127685547,0.127685547
11313,0.256530612,0.122436523,0.122436523
11314,0.256553288,0.116638184,0.116638184
11315,0.256575964,0.110412598,0.110412598
11316,0.256598639,0.103759766,0.103759766
11317,0.256621315,0.096679688,0.096679688
11318,0.256643991,0.089233398,0.089233398
11319,0.256666667,0.081420898,0.081420898
11320,0.256689342,0.073303223,0.073303223
11321,0.256712018,0.064941406,0.064941406
11322,0.256734694,0.056304932,0.056304932
11323,0.256757370,0.047424316,0.047424316
11324,0.256780045,0.038269043,0.038269043
11325,0.256802721,0.028900146,0.028900146
11326,0.256825397,0.019393921,0.019393921
11327,0.256848073,0.009819031,0.009819031
11328,0.256870748,0.000205159,0.000205159
11329,0.256893424,-0.009407043,-0.009407043
11330,0.256916100,-0.018997192,-0.018997192
11331,0.256938776,-0.028503418,-0.028503418
11332,0.256961451,-0.037902832,-0.037902832
11333,0.256984127,-0.047149658,-0.047149658
11334,0.257006803,-0.056121826,-0.056121826
11335,0.257029478,-0.064758301,-0.064758301
11336,0.257052154,-0.073181152,-0.073181152
11337,0.257074830,-0.081298828,-0.081298828
11338,0.257097506,-0.089111328,-0.089111328
11339,0.257120181,-0.096557617,-0.096557617
11340,0.257142857,-0.103637695,-0.103637695
11341,0.257165533,-0.110351562,-0.110351562
11342,0.257188209,-0.116638184,-0.116638184
11343,0.257210884,-0.122436523,-0.122436523
11344,0.257233560,-0.127685547,-0.127685547
11345,0.257256236,-0.132568359,-0.132568359
11346,0.257278912,-0.136840820,-0.136840820
11347,0.257301587,-0.140625000,-0.140625000
11348,0.257324263,-0.143798828,-0.143798828
11349,0.257346939,-0.146484375,-0.146484375
11350,0.257369615,-0.148437500,-0.148437500
11351,0.257392290,-0.149902344,-0.149902344
11352,0.257414966,-0.150634766,-0.150634766
11353,0.257437642,-0.150878906,-0.150878906
11354,0.257460317,-0.150512695,-0.150512695
11355,0.257482993,-0.149658203,-0.149658203
11356,0.257505669,-0.148071289,-0.148071289
11357,0.257528345,-0.145996094,-0.145996094
11358,0.257551020,-0.143188477,-0.143188477
11359,0.257573696,-0.140014648,-0.140014648
11360,0.257596372,-0.136352539,-0.136352539
11361,0.257619048,-0.132080078,-0.132080078
11362,0.257641723,-0.127319336,-0.127319336
11363,0.257664399,-0.122009277,-0.122009277
11364,0.257687075,-0.116271973,-0.116271973
11365,0.257709751,-0.110046387,-0.110046387
11366,0.257732426,-0.103393555,-0.103393555
11367,0.257755102,-0.096313477,-0.096313477
11368,0.257777778,-0.088867188,-0.088867188
11369,0.257800454,-0.081054688,-0.081054688
11370,0.257823129,-0.072937012,-0.072937012
11371,0.257845805,-0.064514160,-0.064514160
11372,0.257868481,-0.055877686,-0.055877686
11373,0.257891156,-0.046997070,-0.046997070
11374,0.257913832,-0.037933350,-0.037933350
11375,0.257936508,-0.028717041,-0.028717041
11376,0.257959184,-0.019378662,-0.019378662
11377,0.257981859,-0.009971619,-0.009971619
11378,0.258004535,-0.000527859,-0.000527859
11379,0.258027211,0.008918762,0.008918762
11380,0.258049887,0.018341064,0.018341064
11381,0.258072562,0.027679443,0.027679443
11382,0.258095238,0.036926270,0.036926270
11383,0.258117914,0.046020508,0.046020508
11384,0.258140590,0.054931641,0.054931641
11385,0.258163265,0.063598633,0.063598633
11386,0.258185941,0.072021484,0.072021484
11387,0.258208617,0.080200195,0.080200195
11388,0.258231293,0.088073730,0.088073730
11389,0.258253968,0.095520020,0.095520020
11390,0.258276644,0.102661133,0.102661133
11391,0.258299320,0.109375000,0.109375000
11392,0.258321995,0.115661621,0.115661621
11393,0.258344671,0.121520996,0.121520996
11394,0.258367347,0.126831055,0.126831055
11395,0.258390023,0.131713867,0.131713867
11396,0.258412698,0.135986328,0.135986328
11397,0.258435374,0.139770508,0.139770508
11398,0.258458050,0.143066406,0.143066406
11399,0.258480726,0.145751953,0.145751953
11400,0.258503401,0.147949219,0.147949219
11401,0.258526077,0.149658203,0.149658203
11402,0.258548753,0.150634766,0.150634766
11403,0.258571429,0.151123047,0.151123047
11404,0.258594104,0.151000977,0.151000977
11405,0.258616780,0.150268555,0.150268555
11406,0.258639456,0.148925781,0.148925781
11407,0.258662132,0.146972656,0.146972656
11408,0.258684807,0.144531250,0.144531250
11409,0.258707483,0.141357422,0.141357422
11410,0.258730159,0.137695312,0.137695312
11411,0.258752834,0.133422852,0.133422852
11412,0.258775510,0.128662109,0.128662109
11413,0.258798186,0.123474121,0.123474121
11414,0.258820862,0.117736816,0.117736816
11415,0.258843537,0.111572266,0.111572266
11416,0.258866213,0.104919434,0.104919434
11417,0.258888889,0.097900391,0.097900391
11418,0.258911565,0.090454102,0.090454102
11419,0.258934240,0.082702637,0.082702637
11420,0.258956916,0.074584961,0.074584961
11421,0.258979592,0.066223145,0.066223145
11422,0.259002268,0.057617188,0.057617188
11423,0.259024943,0.048767090,0.048767090
11424,0.259047619,0.039611816,0.039611816
11425,0.259070295,0.030242920,0.030242920
11426,0.259092971,0.020736694,0.020736694
11427,0.259115646,0.011161804,0.011161804
11428,0.259138322,0.001537323,0.001537323
11429,0.259160998,-0.008094788,-0.008094788
11430,0.259183673,-0.017684937,-0.017684937
11431,0.259206349,-0.027221680,-0.027221680
11432,0.259229025,-0.036651611,-0.036651611
11433,0.259251701,-0.045928955,-0.045928955
11434,0.259274376,-0.054931641,-0.054931641
11435,0.259297052,-0.063598633,-0.063598633
11436,0.259319728,-0.072082520,-0.072082520
11437,0.259342404,-0.080261230,-0.080261230
11438,0.259365079,-0.088134766,-0.088134766
11439,0.259387755,-0.095703125,-0.095703125
11440,0.259410431,-0.102844238,-0.102844238
11441,0.259433107,-0.109619141,-0.109619141
11442,0.259455782,-0.115966797,-0.115966797
11443,0.259478458,-0.121826172,-0.121826172
11444,0.259501134,-0.127197266,-0.127197266
11445,0.259523810,-0.132080078,-0.132080078
11446,0.259546485,-0.136474609,-0.136474609
11447,0.259569161,-0.140380859,-0.140380859
11448,0.259591837,-0.143676758,-0.143676758
11449,0.259614512,-0.146484375,-0.146484375
11450,0.259637188,-0.148559570,-0.148559570
11451,0.259659864,-0.150024414,-0.150024414
11452,0.259682540,-0.151000977,-0.151000977
11453,0.259705215,-0.151367188,-0.151367188
11454,0.259727891,-0.151123047,-0.151123047
11455,0.259750567,-0.150268555,-0.150268555
11456,0.259773243,-0.148803711,-0.148803711
11457,0.259795918,-0.146850586,-0.146850586
11458,0.259818594,-0.144287109,-0.144287109
11459,0.259841270,-0.141113281,-0.141113281
11460,0.259863946,-0.137573242,-0.137573242
11461,0.259886621,-0.133422852,-0.133422852
11462,0.259909297,-0.128662109,-0.128662109
11463,0.259931973,-0.123535156,-0.123535156
11464,0.259954649,-0.117858887,-0.117858887
11465,0.259977324,-0.111755371,-0.111755371
11466,0.260000000,-0.105163574,-0.105163574
11467,0.260022676,-0.098205566,-0.098205566
11468,0.260045351,-0.090820312,-0.090820312
11469,0.260068027,-0.083068848,-0.083068848
11470,0.260090703,-0.075073242,-0.075073242
11471,0.260113379,-0.066711426,-0.066711426
11472,0.260136054,-0.058105469,-0.058105469
11473,0.260158730,-0.049255371,-0.049255371
11474,0.260181406,-0.040252686,-0.040252686
11475,0.260204082,-0.031051636,-0.031051636
11476,0.260226757,-0.021743774,-0.021743774
11477,0.260249433,-0.012351990,-0.012351990
11478,0.260272109,-0.002914429,-0.002914429
11479,0.260294785,0.006538391,0.006538391
11480,0.260317460,0.015960693,0.015960693
11481,0.260340136,0.025329590,0.025329590
11482,0.260362812,0.034576416,0.034576416
11483,0.260385488,0.043731689,0.043731689
11484,0.260408163,0.052673340,0.052673340
11485,0.260430839,0.061431885,0.061431885
11486,0.260453515,0.069946289,0.069946289
11487,0.260476190,0.078186035,0.078186035
11488,0.260498866,0.086059570,0.086059570
11489,0.260521542,0.093688965,0.093688965
11490,0.260544218,0.100891113,0.100891113
11491,0.260566893,0.107727051,0.107727051
11492,0.260589569,0.114135742,0.114135742
11493,0.260612245,0.120056152,0.120056152
11494,0.260634921,0.125488281,0.125488281
11495,0.260657596,0.130493164,0.130493164
11496,0.260680272,0.135009766,0.135009766
11497,0.260702948,0.138916016,0.138916016
11498,0.260725624,0.142333984,0.142333984
11499,0.260748299,0.145263672,0.145263672
11500,0.260770975,0.147583008,0.147583008
11501,0.260793651,0.149414062,0.149414062
11502,0.260816327,0.150634766,0.150634766
11503,0.260839002,0.151245117,0.151245117
11504,0.260861678,0.151245117,0.151245117
11505,0.260884354,0.150634766,0.150634766
11506,0.260907029,0.149536133,0.149536133
11507,0.260929705,0.147827148,0.147827148
11508,0.260952381,0.145507812,0.145507812
11509,0.260975057,0.142578125,0.142578125
11510,0.260997732,0.139038086,0.139038086
11511,0.261020408,0.135009766,0.135009766
11512,0.261043084,0.130371094,0.130371094
11513,0.261065760,0.125244141,0.125244141
